Unit_ID,Complex,Dong,Ho,Floor,L_Score,C_Score,S_Score,Total_Grade,Status
U1-113-3904,1단지,113동,3904호,39,9.2,7.0,7.0,A,전수조사완료
U1-113-4001,1단지,113동,4001호,40,9.3,7.0,7.0,A,전수조사완료
U1-113-4002,1단지,113동,4002호,40,9.3,7.0,7.0,A,전수조사완료
U1-113-4003,1단지,113동,4003호,40,9.3,7.0,7.0,A,전수조사완료
U1-113-4004,1단지,113동,4004호,40,9.3,7.0,7.0,A,전수조사완료
U2-201-201,2단지,201동,201호,2,5.2,7.0,7.0,C,전수조사완료
U2-201-202,2단지,201동,202호,2,5.2,7.0,7.0,C,전수조사완료
U2-201-203,2단지,201동,203호,2,5.2,7.0,7.0,C,전수조사완료
U2-201-204,2단지,201동,204호,2,5.2,7.0,7.0,C,전수조사완료
U2-201-301,2단지,201동,301호,3,5.3,7.0,7.0,C,전수조사완료
U2-201-302,2단지,201동,302호,3,5.3,7.0,7.0,C,전수조사완료
U2-201-303,2단지,201동,303호,3,5.3,7.0,7.0,C,전수조사완료
U2-201-304,2단지,201동,304호,3,5.3,7.0,7.0,C,전수조사완료
U2-201-401,2단지,201동,401호,4,5.4,7.0,7.0,C,전수조사완료
U2-201-402,2단지,201동,402호,4,5.4,7.0,7.0,C,전수조사완료
U2-201-403,2단지,201동,403호,4,5.4,7.0,7.0,C,전수조사완료
U2-201-404,2단지,201동,404호,4,5.4,7.0,7.0,C,전수조사완료
U2-201-501,2단지,201동,501호,5,5.5,7.0,7.0,C,전수조사완료
U2-201-502,2단지,201동,502호,5,5.5,7.0,7.0,C,전수조사완료
U2-201-503,2단지,201동,503호,5,5.5,7.0,7.0,C,전수조사완료
U2-201-504,2단지,201동,504호,5,5.5,7.0,7.0,C,전수조사완료
U2-201-601,2단지,201동,601호,6,5.6,7.0,7.0,C,전수조사완료
U2-201-602,2단지,201동,602호,6,5.6,7.0,7.0,C,전수조사완료
U2-201-603,2단지,201동,603호,6,5.6,7.0,7.0,C,전수조사완료
U2-201-604,2단지,201동,604호,6,5.6,7.0,7.0,C,전수조사완료
U2-201-701,2단지,201동,701호,7,5.8,7.0,7.0,C,전수조사완료
U2-201-702,2단지,201동,702호,7,5.8,7.0,7.0,C,전수조사완료
U2-201-703,2단지,201동,703호,7,5.8,7.0,7.0,C,전수조사완료
U2-201-704,2단지,201동,704호,7,5.8,7.0,7.0,C,전수조사완료
U2-201-801,2단지,201동,801호,8,5.9,7.0,7.0,C,전수조사완료
U2-201-802,2단지,201동,802호,8,5.9,7.0,7.0,C,전수조사완료
U2-201-803,2단지,201동,803호,8,5.9,7.0,7.0,C,전수조사완료
U2-201-804,2단지,201동,804호,8,5.9,7.0,7.0,C,전수조사완료
U2-201-901,2단지,201동,901호,9,6.0,7.0,7.0,C,전수조사완료
U2-201-902,2단지,201동,902호,9,6.0,7.0,7.0,C,전수조사완료
U2-201-903,2단지,201동,903호,9,6.0,7.0,7.0,C,전수조사완료
U2-201-904,2단지,201동,904호,9,6.0,7.0,7.0,C,전수조사완료
U2-201-1001,2단지,201동,1001호,10,6.1,7.0,7.0,C,전수조사완료
U2-201-1002,2단지,201동,1002호,10,6.1,7.0,7.0,C,전수조사완료
U2-201-1003,2단지,201동,1003호,10,6.1,7.0,7.0,C,전수조사완료
U2-201-1004,2단지,201동,1004호,10,6.1,7.0,7.0,C,전수조사완료
U2-201-1101,2단지,201동,1101호,11,6.2,7.0,7.0,C,전수조사완료
U2-201-1102,2단지,201동,1102호,11,6.2,7.0,7.0,C,전수조사완료
U2-201-1103,2단지,201동,1103호,11,6.2,7.0,7.0,C,전수조사완료
U2-201-1104,2단지,201동,1104호,11,6.2,7.0,7.0,C,전수조사완료
U2-201-1201,2단지,201동,1201호,12,6.3,7.0,7.0,C,전수조사완료
U2-201-1202,2단지,201동,1202호,12,6.3,7.0,7.0,C,전수조사완료
U2-201-1203,2단지,201동,1203호,12,6.3,7.0,7.0,C,전수조사완료
U2-201-1204,2단지,201동,1204호,12,6.3,7.0,7.0,C,전수조사완료
U2-201-1301,2단지,201동,1301호,13,6.4,7.0,7.0,C,전수조사완료
U2-201-1302,2단지,201동,1302호,13,6.4,7.0,7.0,C,전수조사완료
U2-201-1303,2단지,201동,1303호,13,6.4,7.0,7.0,C,전수조사완료
U2-201-1304,2단지,201동,1304호,13,6.4,7.0,7.0,C,전수조사완료
U2-201-1401,2단지,201동,1401호,14,6.5,7.0,7.0,C,전수조사완료
U2-201-1402,2단지,201동,1402호,14,6.5,7.0,7.0,C,전수조사완료
U2-201-1403,2단지,201동,1403호,14,6.5,7.0,7.0,C,전수조사완료
U2-201-1404,2단지,201동,1404호,14,6.5,7.0,7.0,C,전수조사완료
U2-201-1501,2단지,201동,1501호,15,6.6,7.0,7.0,C,전수조사완료
U2-201-1502,2단지,201동,1502호,15,6.6,7.0,7.0,C,전수조사완료
U2-201-1503,2단지,201동,1503호,15,6.6,7.0,7.0,C,전수조사완료
U2-201-1504,2단지,201동,1504호,15,6.6,7.0,7.0,C,전수조사완료
U2-201-1601,2단지,201동,1601호,16,6.7,7.0,7.0,C,전수조사완료
U2-201-1602,2단지,201동,1602호,16,6.7,7.0,7.0,C,전수조사완료
U2-201-1603,2단지,201동,1603호,16,6.7,7.0,7.0,C,전수조사완료
U2-201-1604,2단지,201동,1604호,16,6.7,7.0,8.2,B,전수조사완료
U2-201-1701,2단지,201동,1701호,17,6.8,7.0,7.0,C,전수조사완료
U2-201-1702,2단지,201동,1702호,17,6.8,7.0,7.0,C,전수조사완료
U2-201-1703,2단지,201동,1703호,17,6.8,7.0,7.0,C,전수조사완료
U2-201-1704,2단지,201동,1704호,17,6.8,7.0,7.0,C,전수조사완료
U2-201-1801,2단지,201동,1801호,18,6.9,7.0,7.0,C,전수조사완료
U2-201-1802,2단지,201동,1802호,18,6.9,7.0,7.0,C,전수조사완료
U2-201-1803,2단지,201동,1803호,18,6.9,7.0,7.0,C,전수조사완료
U2-201-1804,2단지,201동,1804호,18,6.9,7.0,7.0,C,전수조사완료
U2-201-1901,2단지,201동,1901호,19,7.0,7.0,7.0,B,전수조사완료
U2-201-1902,2단지,201동,1902호,19,7.0,7.0,7.0,B,전수조사완료
U2-201-1903,2단지,201동,1903호,19,7.0,7.0,7.0,B,전수조사완료
U2-201-1904,2단지,201동,1904호,19,7.0,7.0,7.0,B,전수조사완료
U2-201-2001,2단지,201동,2001호,20,7.1,7.0,7.0,B,전수조사완료
U2-201-2002,2단지,201동,2002호,20,7.1,7.0,7.0,B,전수조사완료
U2-201-2003,2단지,201동,2003호,20,7.1,7.0,7.0,B,전수조사완료
U2-201-2004,2단지,201동,2004호,20,7.1,7.0,7.0,B,전수조사완료
U2-201-2101,2단지,201동,2101호,21,7.2,7.0,7.0,B,전수조사완료
U2-201-2102,2단지,201동,2102호,21,7.2,7.0,7.0,B,전수조사완료
U2-201-2103,2단지,201동,2103호,21,7.2,7.0,7.0,B,전수조사완료
U2-201-2104,2단지,201동,2104호,21,7.2,7.0,7.0,B,전수조사완료
U2-201-2201,2단지,201동,2201호,22,7.4,7.0,7.0,B,전수조사완료
U2-201-2202,2단지,201동,2202호,22,7.4,7.0,7.0,B,전수조사완료
U2-201-2203,2단지,201동,2203호,22,7.4,7.0,7.0,B,전수조사완료
U2-201-2204,2단지,201동,2204호,22,7.4,7.0,7.0,B,전수조사완료
U2-201-2301,2단지,201동,2301호,23,7.5,7.0,7.0,B,전수조사완료
U2-201-2302,2단지,201동,2302호,23,7.5,7.0,7.0,B,전수조사완료
U2-201-2303,2단지,201동,2303호,23,7.5,7.0,7.0,B,전수조사완료
U2-201-2304,2단지,201동,2304호,23,7.5,7.0,7.0,B,전수조사완료
U2-201-2401,2단지,201동,2401호,24,7.6,7.0,7.0,B,전수조사완료
U2-201-2402,2단지,201동,2402호,24,7.6,7.0,7.0,B,전수조사완료
U2-201-2403,2단지,201동,2403호,24,7.6,7.0,7.0,B,전수조사완료
U2-201-2404,2단지,201동,2404호,24,7.6,7.0,7.0,B,전수조사완료
U2-201-2501,2단지,201동,2501호,25,7.7,7.0,7.0,B,전수조사완료
U2-201-2502,2단지,201동,2502호,25,7.7,7.0,7.0,B,전수조사완료
U2-201-2503,2단지,201동,2503호,25,7.7,7.0,7.0,B,전수조사완료
U2-201-2504,2단지,201동,2504호,25,7.7,7.0,7.0,B,전수조사완료
U2-201-2601,2단지,201동,2601호,26,7.8,7.0,7.0,B,전수조사완료
U2-201-2602,2단지,201동,2602호,26,7.8,7.0,7.0,B,전수조사완료
U2-201-2603,2단지,201동,2603호,26,7.8,7.0,7.0,B,전수조사완료
U2-201-2604,2단지,201동,2604호,26,7.8,7.0,7.0,B,전수조사완료
U2-201-2701,2단지,201동,2701호,27,7.9,7.0,7.0,B,전수조사완료
U2-201-2702,2단지,201동,2702호,27,7.9,7.0,7.0,B,전수조사완료
U2-201-2703,2단지,201동,2703호,27,7.9,7.0,7.0,B,전수조사완료
U2-201-2704,2단지,201동,2704호,27,7.9,7.0,7.0,B,전수조사완료
U2-201-2801,2단지,201동,2801호,28,8.0,7.0,7.0,B+,전수조사완료
U2-201-2802,2단지,201동,2802호,28,8.0,7.0,7.0,B+,전수조사완료
U2-201-2803,2단지,201동,2803호,28,8.0,7.0,8.2,B+,전수조사완료
U2-201-2804,2단지,201동,2804호,28,8.0,7.0,7.0,B+,전수조사완료
U2-201-2901,2단지,201동,2901호,29,8.1,7.0,7.0,B+,전수조사완료
U2-201-2902,2단지,201동,2902호,29,8.1,7.0,8.0,B+,전수조사완료
U2-201-2903,2단지,201동,2903호,29,8.1,7.0,7.0,B+,전수조사완료
U2-201-2904,2단지,201동,2904호,29,8.1,7.0,7.0,B+,전수조사완료
U2-201-3001,2단지,201동,3001호,30,8.2,7.0,7.0,B+,전수조사완료
U2-201-3002,2단지,201동,3002호,30,8.2,7.0,7.0,B+,전수조사완료
U2-201-3003,2단지,201동,3003호,30,8.2,7.0,7.0,B+,전수조사완료
U2-201-3004,2단지,201동,3004호,30,8.2,7.0,7.0,B+,전수조사완료
U2-201-3101,2단지,201동,3101호,31,8.3,7.0,7.0,B+,전수조사완료
U2-201-3102,2단지,201동,3102호,31,8.3,7.0,7.0,B+,전수조사완료
U2-201-3103,2단지,201동,3103호,31,8.3,7.0,7.0,B+,전수조사완료
U2-201-3104,2단지,201동,3104호,31,8.3,7.0,7.0,B+,전수조사완료
U2-201-3201,2단지,201동,3201호,32,8.4,7.0,7.0,B+,전수조사완료
U2-201-3202,2단지,201동,3202호,32,8.4,7.0,7.0,B+,전수조사완료
U2-201-3203,2단지,201동,3203호,32,8.4,7.0,7.0,B+,전수조사완료
U2-201-3204,2단지,201동,3204호,32,8.4,7.0,7.0,B+,전수조사완료
U2-201-3301,2단지,201동,3301호,33,8.5,7.0,7.0,B+,전수조사완료
U2-201-3302,2단지,201동,3302호,33,8.5,7.0,7.0,B+,전수조사완료
U2-201-3303,2단지,201동,3303호,33,8.5,7.0,7.0,B+,전수조사완료
U2-201-3304,2단지,201동,3304호,33,8.5,7.0,7.0,B+,전수조사완료
U2-201-3401,2단지,201동,3401호,34,8.6,7.0,7.0,B+,전수조사완료
U2-201-3402,2단지,201동,3402호,34,8.6,7.0,7.0,B+,전수조사완료
U2-201-3403,2단지,201동,3403호,34,8.6,7.0,7.0,B+,전수조사완료
U2-201-3404,2단지,201동,3404호,34,8.6,7.0,7.0,B+,전수조사완료
U2-201-3501,2단지,201동,3501호,35,8.8,7.0,7.0,B+,전수조사완료
U2-201-3502,2단지,201동,3502호,35,8.8,7.0,7.0,B+,전수조사완료
U2-201-3503,2단지,201동,3503호,35,8.8,7.0,7.0,B+,전수조사완료
U2-201-3504,2단지,201동,3504호,35,8.8,7.0,7.0,B+,전수조사완료
U2-201-3601,2단지,201동,3601호,36,8.9,7.0,7.0,B+,전수조사완료
U2-201-3602,2단지,201동,3602호,36,8.9,7.0,7.0,B+,전수조사완료
U2-201-3603,2단지,201동,3603호,36,8.9,7.0,7.0,B+,전수조사완료
U2-201-3604,2단지,201동,3604호,36,8.9,7.0,7.0,B+,전수조사완료
U2-201-3701,2단지,201동,3701호,37,9.0,7.0,7.0,A,전수조사완료
U2-201-3702,2단지,201동,3702호,37,9.0,7.0,7.0,A,전수조사완료
U2-201-3703,2단지,201동,3703호,37,9.0,7.0,7.0,A,전수조사완료
U2-201-3704,2단지,201동,3704호,37,9.0,7.0,7.0,A,전수조사완료
U2-201-3801,2단지,201동,3801호,38,9.1,7.0,7.0,A,전수조사완료
U2-201-3802,2단지,201동,3802호,38,9.1,7.0,7.0,A,전수조사완료
U2-201-3803,2단지,201동,3803호,38,9.1,7.0,7.0,A,전수조사완료
U2-201-3804,2단지,201동,3804호,38,9.1,7.0,7.0,A,전수조사완료
U2-201-3901,2단지,201동,3901호,39,9.2,7.0,7.0,A,전수조사완료
U2-201-3902,2단지,201동,3902호,39,9.2,7.0,7.0,A,전수조사완료
U2-201-3903,2단지,201동,3903호,39,9.2,7.0,7.0,A,전수조사완료
U2-201-3904,2단지,201동,3904호,39,9.2,7.0,7.0,A,전수조사완료
U2-201-4001,2단지,201동,4001호,40,9.3,7.0,7.0,A,전수조사완료
U2-201-4002,2단지,201동,4002호,40,9.3,7.0,7.0,A,전수조사완료
U2-201-4003,2단지,201동,4003호,40,9.3,7.0,7.0,A,전수조사완료
U2-201-4004,2단지,201동,4004호,40,9.3,7.0,7.0,A,전수조사완료
U2-201-4101,2단지,201동,4101호,41,9.4,7.0,7.0,A,전수조사완료
U2-201-4102,2단지,201동,4102호,41,9.4,7.0,7.0,A,전수조사완료
U2-201-4103,2단지,201동,4103호,41,9.4,7.0,7.0,A,전수조사완료
U2-201-4104,2단지,201동,4104호,41,9.4,7.0,7.0,A,전수조사완료
U2-201-4201,2단지,201동,4201호,42,9.5,7.0,7.0,A,전수조사완료
U2-201-4202,2단지,201동,4202호,42,9.5,7.0,7.0,A,전수조사완료
U2-201-4203,2단지,201동,4203호,42,9.5,7.0,7.0,A,전수조사완료
U2-201-4204,2단지,201동,4204호,42,9.5,7.0,7.0,A,전수조사완료
U2-202-201,2단지,202동,201호,2,5.2,7.0,7.0,C,전수조사완료
U2-202-202,2단지,202동,202호,2,5.2,7.0,7.0,C,전수조사완료
U2-202-203,2단지,202동,203호,2,5.2,7.0,7.0,C,전수조사완료
U2-202-204,2단지,202동,204호,2,5.2,7.0,7.0,C,전수조사완료
U2-202-301,2단지,202동,301호,3,5.3,7.0,7.0,C,전수조사완료
U2-202-302,2단지,202동,302호,3,5.3,7.0,7.0,C,전수조사완료
U2-202-303,2단지,202동,303호,3,5.3,7.0,7.0,C,전수조사완료
U2-202-304,2단지,202동,304호,3,5.3,7.0,7.0,C,전수조사완료
U2-202-401,2단지,202동,401호,4,5.4,7.0,7.0,C,전수조사완료
U2-202-402,2단지,202동,402호,4,5.4,7.0,7.0,C,전수조사완료
U2-202-403,2단지,202동,403호,4,5.4,7.0,7.0,C,전수조사완료
U2-202-404,2단지,202동,404호,4,5.4,7.0,7.0,C,전수조사완료
U2-202-501,2단지,202동,501호,5,5.5,7.0,7.0,C,전수조사완료
U2-202-502,2단지,202동,502호,5,5.5,7.0,7.0,C,전수조사완료
U2-202-503,2단지,202동,503호,5,5.5,7.0,7.0,C,전수조사완료
U2-202-504,2단지,202동,504호,5,5.5,7.0,7.0,C,전수조사완료
U2-202-601,2단지,202동,601호,6,5.6,7.0,7.0,C,전수조사완료
U2-202-602,2단지,202동,602호,6,5.6,7.0,7.0,C,전수조사완료
U2-202-603,2단지,202동,603호,6,5.6,7.0,7.0,C,전수조사완료
U2-202-604,2단지,202동,604호,6,5.6,7.0,7.0,C,전수조사완료
U2-202-701,2단지,202동,701호,7,5.8,7.0,7.0,C,전수조사완료
U2-202-702,2단지,202동,702호,7,5.8,7.0,7.0,C,전수조사완료
U2-202-703,2단지,202동,703호,7,5.8,7.0,7.0,C,전수조사완료
U2-202-704,2단지,202동,704호,7,5.8,7.0,7.0,C,전수조사완료
U2-202-801,2단지,202동,801호,8,5.9,7.0,7.0,C,전수조사완료
U2-202-802,2단지,202동,802호,8,5.9,7.0,7.0,C,전수조사완료
U2-202-803,2단지,202동,803호,8,5.9,7.0,7.0,C,전수조사완료
U2-202-804,2단지,202동,804호,8,5.9,7.0,7.0,C,전수조사완료
U2-202-901,2단지,202동,901호,9,6.0,7.0,7.0,C,전수조사완료
U2-202-902,2단지,202동,902호,9,6.0,7.0,7.0,C,전수조사완료
U2-202-903,2단지,202동,903호,9,6.0,7.0,7.0,C,전수조사완료
U2-202-904,2단지,202동,904호,9,6.0,7.0,7.0,C,전수조사완료
U2-202-1001,2단지,202동,1001호,10,6.1,7.0,7.0,C,전수조사완료
U2-202-1002,2단지,202동,1002호,10,6.1,7.0,7.0,C,전수조사완료
U2-202-1003,2단지,202동,1003호,10,6.1,7.0,7.0,C,전수조사완료
U2-202-1004,2단지,202동,1004호,10,6.1,7.0,7.0,C,전수조사완료
U2-202-1101,2단지,202동,1101호,11,6.2,7.0,8.0,C,전수조사완료
U2-202-1102,2단지,202동,1102호,11,6.2,7.0,7.0,C,전수조사완료
U2-202-1103,2단지,202동,1103호,11,6.2,7.0,8.0,C,전수조사완료
U2-202-1104,2단지,202동,1104호,11,6.2,7.0,7.0,C,전수조사완료
U2-202-1201,2단지,202동,1201호,12,6.3,7.0,7.0,C,전수조사완료
U2-202-1202,2단지,202동,1202호,12,6.3,7.0,7.0,C,전수조사완료
U2-202-1203,2단지,202동,1203호,12,6.3,7.0,7.0,C,전수조사완료
U2-202-1204,2단지,202동,1204호,12,6.3,7.0,7.0,C,전수조사완료
U2-202-1301,2단지,202동,1301호,13,6.4,7.0,8.2,C,전수조사완료
U2-202-1302,2단지,202동,1302호,13,6.4,7.0,7.0,C,전수조사완료
U2-202-1303,2단지,202동,1303호,13,6.4,7.0,7.0,C,전수조사완료
U2-202-1304,2단지,202동,1304호,13,6.4,7.0,8.0,C,전수조사완료
U2-202-1401,2단지,202동,1401호,14,6.5,7.0,7.0,C,전수조사완료
U2-202-1402,2단지,202동,1402호,14,6.5,7.0,7.0,C,전수조사완료
U2-202-1403,2단지,202동,1403호,14,6.5,7.0,7.0,C,전수조사완료
U2-202-1404,2단지,202동,1404호,14,6.5,7.0,8.0,C,전수조사완료
U2-202-1501,2단지,202동,1501호,15,6.6,7.0,7.0,C,전수조사완료
U2-202-1502,2단지,202동,1502호,15,6.6,7.0,7.0,C,전수조사완료
U2-202-1503,2단지,202동,1503호,15,6.6,7.0,7.0,C,전수조사완료
U2-202-1504,2단지,202동,1504호,15,6.6,7.0,7.0,C,전수조사완료
U2-202-1601,2단지,202동,1601호,16,6.7,7.0,8.0,B,전수조사완료
U2-202-1602,2단지,202동,1602호,16,6.7,7.0,7.0,C,전수조사완료
U2-202-1603,2단지,202동,1603호,16,6.7,7.0,7.0,C,전수조사완료
U2-202-1604,2단지,202동,1604호,16,6.7,7.0,8.2,B,전수조사완료
U2-202-1701,2단지,202동,1701호,17,6.8,7.0,7.0,C,전수조사완료
U2-202-1702,2단지,202동,1702호,17,6.8,7.0,7.0,C,전수조사완료
U2-202-1703,2단지,202동,1703호,17,6.8,7.0,7.0,C,전수조사완료
U2-202-1704,2단지,202동,1704호,17,6.8,7.0,7.0,C,전수조사완료
U2-202-1801,2단지,202동,1801호,18,6.9,7.0,7.0,C,전수조사완료
U2-202-1802,2단지,202동,1802호,18,6.9,7.0,7.0,C,전수조사완료
U2-202-1803,2단지,202동,1803호,18,6.9,7.0,7.0,C,전수조사완료
U2-202-1804,2단지,202동,1804호,18,6.9,7.0,7.0,C,전수조사완료
U2-202-1901,2단지,202동,1901호,19,7.0,7.0,7.0,B,전수조사완료
U2-202-1902,2단지,202동,1902호,19,7.0,7.0,7.0,B,전수조사완료
U2-202-1903,2단지,202동,1903호,19,7.0,7.0,8.2,B,전수조사완료
U2-202-1904,2단지,202동,1904호,19,7.0,7.0,7.0,B,전수조사완료
U2-202-2001,2단지,202동,2001호,20,7.1,7.0,8.0,B,전수조사완료
U2-202-2002,2단지,202동,2002호,20,7.1,7.0,7.0,B,전수조사완료
U2-202-2003,2단지,202동,2003호,20,7.1,7.0,7.0,B,전수조사완료
U2-202-2004,2단지,202동,2004호,20,7.1,7.0,7.0,B,전수조사완료
U2-202-2101,2단지,202동,2101호,21,7.2,7.0,7.0,B,전수조사완료
U2-202-2102,2단지,202동,2102호,21,7.2,7.0,7.0,B,전수조사완료
U2-202-2103,2단지,202동,2103호,21,7.2,7.0,7.0,B,전수조사완료
U2-202-2104,2단지,202동,2104호,21,7.2,7.0,7.0,B,전수조사완료
U2-202-2201,2단지,202동,2201호,22,7.4,7.0,7.0,B,전수조사완료
U2-202-2202,2단지,202동,2202호,22,7.4,7.0,7.0,B,전수조사완료
U2-202-2203,2단지,202동,2203호,22,7.4,7.0,7.0,B,전수조사완료
U2-202-2204,2단지,202동,2204호,22,7.4,7.0,7.0,B,전수조사완료
U2-202-2301,2단지,202동,2301호,23,7.5,7.0,7.0,B,전수조사완료
U2-202-2302,2단지,202동,2302호,23,7.5,7.0,7.0,B,전수조사완료
U2-202-2303,2단지,202동,2303호,23,7.5,7.0,7.0,B,전수조사완료
U2-202-2304,2단지,202동,2304호,23,7.5,7.0,7.0,B,전수조사완료
U2-202-2401,2단지,202동,2401호,24,7.6,7.0,7.0,B,전수조사완료
U2-202-2402,2단지,202동,2402호,24,7.6,7.0,7.0,B,전수조사완료
U2-202-2403,2단지,202동,2403호,24,7.6,7.0,7.0,B,전수조사완료
U2-202-2404,2단지,202동,2404호,24,7.6,7.0,8.0,B+,전수조사완료
U2-202-2501,2단지,202동,2501호,25,7.7,7.0,7.0,B,전수조사완료
U2-202-2502,2단지,202동,2502호,25,7.7,7.0,7.0,B,전수조사완료
U2-202-2503,2단지,202동,2503호,25,7.7,7.0,7.0,B,전수조사완료
U2-202-2504,2단지,202동,2504호,25,7.7,7.0,7.0,B,전수조사완료
U2-202-2601,2단지,202동,2601호,26,7.8,7.0,7.0,B,전수조사완료
U2-202-2602,2단지,202동,2602호,26,7.8,7.0,7.0,B,전수조사완료
U2-202-2603,2단지,202동,2603호,26,7.8,7.0,8.0,B+,전수조사완료
U2-202-2604,2단지,202동,2604호,26,7.8,7.0,7.0,B,전수조사완료
U2-202-2701,2단지,202동,2701호,27,7.9,7.0,7.0,B,전수조사완료
U2-202-2702,2단지,202동,2702호,27,7.9,7.0,7.0,B,전수조사완료
U2-202-2703,2단지,202동,2703호,27,7.9,7.0,7.0,B,전수조사완료
U2-202-2704,2단지,202동,2704호,27,7.9,7.0,7.0,B,전수조사완료
U2-202-2801,2단지,202동,2801호,28,8.0,7.0,7.0,B+,전수조사완료
U2-202-2802,2단지,202동,2802호,28,8.0,7.0,7.0,B+,전수조사완료
U2-202-2803,2단지,202동,2803호,28,8.0,7.0,7.0,B+,전수조사완료
U2-202-2804,2단지,202동,2804호,28,8.0,7.0,7.0,B+,전수조사완료
U2-202-2901,2단지,202동,2901호,29,8.1,7.0,7.0,B+,전수조사완료
U2-202-2902,2단지,202동,2902호,29,8.1,7.0,7.0,B+,전수조사완료
U2-202-2903,2단지,202동,2903호,29,8.1,7.0,7.0,B+,전수조사완료
U2-202-2904,2단지,202동,2904호,29,8.1,7.0,8.2,B+,전수조사완료
U2-202-3001,2단지,202동,3001호,30,8.2,7.0,7.0,B+,전수조사완료
U2-202-3002,2단지,202동,3002호,30,8.2,7.0,8.0,B+,전수조사완료
U2-202-3003,2단지,202동,3003호,30,8.2,7.0,8.0,B+,전수조사완료
U2-202-3004,2단지,202동,3004호,30,8.2,7.0,7.0,B+,전수조사완료
U2-202-3101,2단지,202동,3101호,31,8.3,7.0,8.0,B+,전수조사완료
U2-202-3102,2단지,202동,3102호,31,8.3,7.0,7.0,B+,전수조사완료
U2-202-3103,2단지,202동,3103호,31,8.3,7.0,7.0,B+,전수조사완료
U2-202-3104,2단지,202동,3104호,31,8.3,7.0,7.0,B+,전수조사완료
U2-202-3201,2단지,202동,3201호,32,8.4,7.0,7.0,B+,전수조사완료
U2-202-3202,2단지,202동,3202호,32,8.4,7.0,7.0,B+,전수조사완료
U2-202-3203,2단지,202동,3203호,32,8.4,7.0,7.0,B+,전수조사완료
U2-202-3204,2단지,202동,3204호,32,8.4,7.0,7.0,B+,전수조사완료
U2-202-3301,2단지,202동,3301호,33,8.5,7.0,7.0,B+,전수조사완료
U2-202-3302,2단지,202동,3302호,33,8.5,7.0,7.0,B+,전수조사완료
U2-202-3303,2단지,202동,3303호,33,8.5,7.0,7.0,B+,전수조사완료
U2-202-3304,2단지,202동,3304호,33,8.5,7.0,8.2,B+,전수조사완료
U2-202-3401,2단지,202동,3401호,34,8.6,7.0,7.0,B+,전수조사완료
U2-202-3402,2단지,202동,3402호,34,8.6,7.0,7.2,B+,전수조사완료
U2-202-3403,2단지,202동,3403호,34,8.6,7.0,7.0,B+,전수조사완료
U2-202-3404,2단지,202동,3404호,34,8.6,7.0,7.0,B+,전수조사완료
U2-202-3501,2단지,202동,3501호,35,8.8,7.0,7.0,B+,전수조사완료
U2-202-3502,2단지,202동,3502호,35,8.8,7.0,7.0,B+,전수조사완료
U2-202-3503,2단지,202동,3503호,35,8.8,7.0,7.0,B+,전수조사완료
