Unit_ID,Complex,Dong,Ho,Floor,L_Score,C_Score,S_Score,Total_Grade,Status
U1-112-2901,1단지,112동,2901호,29,8.1,7.0,7.0,B+,공식기초분석완료
U1-112-2902,1단지,112동,2902호,29,8.1,7.0,7.0,B+,공식기초분석완료
U1-112-2903,1단지,112동,2903호,29,8.1,7.0,7.0,B+,공식기초분석완료
U1-112-2904,1단지,112동,2904호,29,8.1,7.0,7.0,B+,공식기초분석완료
U1-112-2905,1단지,112동,2905호,29,8.1,7.0,7.0,B+,공식기초분석완료
U1-112-2906,1단지,112동,2906호,29,8.1,7.0,7.0,B+,공식기초분석완료
U1-112-3001,1단지,112동,3001호,30,8.2,7.0,7.0,B+,공식기초분석완료
U1-112-3002,1단지,112동,3002호,30,8.2,7.0,7.0,B+,공식기초분석완료
U1-112-3003,1단지,112동,3003호,30,8.2,7.0,7.0,B+,공식기초분석완료
U1-112-3004,1단지,112동,3004호,30,8.2,7.0,7.0,B+,공식기초분석완료
U1-112-3005,1단지,112동,3005호,30,8.2,7.0,7.0,B+,공식기초분석완료
U1-112-3006,1단지,112동,3006호,30,8.2,7.0,7.0,B+,공식기초분석완료
U1-112-3101,1단지,112동,3101호,31,8.3,7.0,7.0,B+,공식기초분석완료
U1-112-3102,1단지,112동,3102호,31,8.3,7.0,7.0,B+,공식기초분석완료
U1-112-3103,1단지,112동,3103호,31,8.3,7.0,7.0,B+,공식기초분석완료
U1-112-3104,1단지,112동,3104호,31,8.3,7.0,7.0,B+,공식기초분석완료
U1-112-3105,1단지,112동,3105호,31,8.3,7.0,7.0,B+,공식기초분석완료
U1-112-3106,1단지,112동,3106호,31,8.3,7.0,7.0,B+,공식기초분석완료
U1-112-3201,1단지,112동,3201호,32,8.4,7.0,7.0,B+,공식기초분석완료
U1-112-3202,1단지,112동,3202호,32,8.4,7.0,7.0,B+,공식기초분석완료
U1-112-3203,1단지,112동,3203호,32,8.4,7.0,7.0,B+,공식기초분석완료
U1-112-3204,1단지,112동,3204호,32,8.4,7.0,7.0,B+,공식기초분석완료
U1-112-3205,1단지,112동,3205호,32,8.4,7.0,7.0,B+,공식기초분석완료
U1-112-3206,1단지,112동,3206호,32,8.4,7.0,7.0,B+,공식기초분석완료
U1-112-3301,1단지,112동,3301호,33,8.5,7.0,7.0,B+,공식기초분석완료
U1-112-3302,1단지,112동,3302호,33,8.5,7.0,7.0,B+,공식기초분석완료
U1-112-3303,1단지,112동,3303호,33,8.5,7.0,7.0,B+,공식기초분석완료
U1-112-3304,1단지,112동,3304호,33,8.5,7.0,7.0,B+,공식기초분석완료
U1-112-3305,1단지,112동,3305호,33,8.5,7.0,7.0,B+,공식기초분석완료
U1-112-3306,1단지,112동,3306호,33,8.5,7.0,7.0,B+,공식기초분석완료
U1-112-3401,1단지,112동,3401호,34,8.6,7.0,7.0,B+,공식기초분석완료
U1-112-3402,1단지,112동,3402호,34,8.6,7.0,7.0,B+,공식기초분석완료
U1-112-3403,1단지,112동,3403호,34,8.6,7.0,7.0,B+,공식기초분석완료
U1-112-3404,1단지,112동,3404호,34,8.6,7.0,7.0,B+,공식기초분석완료
U1-112-3405,1단지,112동,3405호,34,8.6,7.0,7.0,B+,공식기초분석완료
U1-112-3406,1단지,112동,3406호,34,8.6,7.0,7.0,B+,공식기초분석완료
U1-112-3501,1단지,112동,3501호,35,8.8,7.0,7.0,B+,공식기초분석완료
U1-112-3502,1단지,112동,3502호,35,8.8,7.0,7.0,B+,공식기초분석완료
U1-112-3503,1단지,112동,3503호,35,8.8,7.0,7.0,B+,공식기초분석완료
U1-112-3504,1단지,112동,3504호,35,8.8,7.0,7.0,B+,공식기초분석완료
U1-112-3505,1단지,112동,3505호,35,8.8,7.0,7.0,B+,공식기초분석완료
U1-112-3506,1단지,112동,3506호,35,8.8,7.0,7.0,B+,공식기초분석완료
U1-112-3601,1단지,112동,3601호,36,8.9,7.0,7.0,B+,공식기초분석완료
U1-112-3602,1단지,112동,3602호,36,8.9,7.0,7.0,B+,공식기초분석완료
U1-112-3603,1단지,112동,3603호,36,8.9,7.0,7.0,B+,공식기초분석완료
U1-112-3604,1단지,112동,3604호,36,8.9,7.0,7.0,B+,공식기초분석완료
U1-112-3605,1단지,112동,3605호,36,8.9,7.0,7.0,B+,공식기초분석완료
U1-112-3606,1단지,112동,3606호,36,8.9,7.0,7.0,B+,공식기초분석완료
U1-112-3701,1단지,112동,3701호,37,9.0,7.0,7.0,A,공식기초분석완료
U1-112-3702,1단지,112동,3702호,37,9.0,7.0,7.0,A,공식기초분석완료
U1-112-3703,1단지,112동,3703호,37,9.0,7.0,7.0,A,공식기초분석완료
U1-112-3704,1단지,112동,3704호,37,9.0,7.0,7.0,A,공식기초분석완료
U1-112-3705,1단지,112동,3705호,37,9.0,7.0,7.0,A,공식기초분석완료
U1-112-3706,1단지,112동,3706호,37,9.0,7.0,7.0,A,공식기초분석완료
U1-112-3801,1단지,112동,3801호,38,9.1,7.0,7.0,A,공식기초분석완료
U1-112-3802,1단지,112동,3802호,38,9.1,7.0,7.0,A,공식기초분석완료
U1-112-3803,1단지,112동,3803호,38,9.1,7.0,7.0,A,공식기초분석완료
U1-112-3804,1단지,112동,3804호,38,9.1,7.0,7.0,A,공식기초분석완료
U1-112-3805,1단지,112동,3805호,38,9.1,7.0,7.0,A,공식기초분석완료
U1-112-3806,1단지,112동,3806호,38,9.1,7.0,7.0,A,공식기초분석완료
U1-112-3901,1단지,112동,3901호,39,9.2,7.0,7.0,A,공식기초분석완료
U1-112-3902,1단지,112동,3902호,39,9.2,7.0,7.0,A,공식기초분석완료
U1-112-3903,1단지,112동,3903호,39,9.2,7.0,7.0,A,공식기초분석완료
U1-112-3904,1단지,112동,3904호,39,9.2,7.0,7.0,A,공식기초분석완료
U1-112-3905,1단지,112동,3905호,39,9.2,7.0,7.0,A,공식기초분석완료
U1-112-3906,1단지,112동,3906호,39,9.2,7.0,7.0,A,공식기초분석완료
U1-112-4001,1단지,112동,4001호,40,9.3,7.0,7.0,A,공식기초분석완료
U1-112-4002,1단지,112동,4002호,40,9.3,7.0,7.0,A,공식기초분석완료
U1-112-4003,1단지,112동,4003호,40,9.3,7.0,7.0,A,공식기초분석완료
U1-112-4004,1단지,112동,4004호,40,9.3,7.0,7.0,A,공식기초분석완료
U1-112-4005,1단지,112동,4005호,40,9.3,7.0,7.0,A,공식기초분석완료
U1-112-4006,1단지,112동,4006호,40,9.3,7.0,7.0,A,공식기초분석완료
U1-112-4101,1단지,112동,4101호,41,9.4,7.0,7.0,A,공식기초분석완료
U1-112-4102,1단지,112동,4102호,41,9.4,7.0,7.0,A,공식기초분석완료
U1-112-4103,1단지,112동,4103호,41,9.4,7.0,7.0,A,공식기초분석완료
U1-112-4104,1단지,112동,4104호,41,9.4,7.0,7.0,A,공식기초분석완료
U1-112-4105,1단지,112동,4105호,41,9.4,7.0,7.0,A,공식기초분석완료
U1-112-4106,1단지,112동,4106호,41,9.4,7.0,7.0,A,공식기초분석완료
U1-112-4201,1단지,112동,4201호,42,9.5,7.0,7.0,A,공식기초분석완료
U1-112-4202,1단지,112동,4202호,42,9.5,7.0,7.0,A,공식기초분석완료
U1-112-4203,1단지,112동,4203호,42,9.5,7.0,7.0,A,공식기초분석완료
U1-112-4204,1단지,112동,4204호,42,9.5,7.0,7.0,A,공식기초분석완료
U1-112-4205,1단지,112동,4205호,42,9.5,7.0,7.0,A,공식기초분석완료
U1-112-4206,1단지,112동,4206호,42,9.5,7.0,7.0,A,공식기초분석완료
U1-113-101,1단지,113동,101호,1,5.1,7.0,7.0,C,공식기초분석완료
U1-113-102,1단지,113동,102호,1,5.1,7.0,7.0,C,공식기초분석완료
U1-113-103,1단지,113동,103호,1,5.1,7.0,7.0,C,공식기초분석완료
U1-113-104,1단지,113동,104호,1,5.1,7.0,7.0,C,공식기초분석완료
U1-113-105,1단지,113동,105호,1,5.1,7.0,7.0,C,공식기초분석완료
U1-113-106,1단지,113동,106호,1,5.1,7.0,7.0,C,공식기초분석완료
U1-113-201,1단지,113동,201호,2,5.2,7.0,7.0,C,공식기초분석완료
U1-113-202,1단지,113동,202호,2,5.2,7.0,7.0,C,공식기초분석완료
U1-113-203,1단지,113동,203호,2,5.2,7.0,7.0,C,공식기초분석완료
U1-113-204,1단지,113동,204호,2,5.2,7.0,7.0,C,공식기초분석완료
U1-113-205,1단지,113동,205호,2,5.2,7.0,7.0,C,공식기초분석완료
U1-113-206,1단지,113동,206호,2,5.2,7.0,7.0,C,공식기초분석완료
U1-113-301,1단지,113동,301호,3,5.3,7.0,7.0,C,공식기초분석완료
U1-113-302,1단지,113동,302호,3,5.3,7.0,7.0,C,공식기초분석완료
U1-113-303,1단지,113동,303호,3,5.3,7.0,7.0,C,공식기초분석완료
U1-113-304,1단지,113동,304호,3,5.3,7.0,7.0,C,공식기초분석완료
U1-113-305,1단지,113동,305호,3,5.3,7.0,7.0,C,공식기초분석완료
U1-113-306,1단지,113동,306호,3,5.3,7.0,7.0,C,공식기초분석완료
U1-113-401,1단지,113동,401호,4,5.4,7.0,7.0,C,공식기초분석완료
U1-113-402,1단지,113동,402호,4,5.4,7.0,7.0,C,공식기초분석완료
U1-113-403,1단지,113동,403호,4,5.4,7.0,7.0,C,공식기초분석완료
U1-113-404,1단지,113동,404호,4,5.4,7.0,7.0,C,공식기초분석완료
U1-113-405,1단지,113동,405호,4,5.4,7.0,7.0,C,공식기초분석완료
U1-113-406,1단지,113동,406호,4,5.4,7.0,7.0,C,공식기초분석완료
U1-113-501,1단지,113동,501호,5,5.5,7.0,7.0,C,공식기초분석완료
U1-113-502,1단지,113동,502호,5,5.5,7.0,7.0,C,공식기초분석완료
U1-113-503,1단지,113동,503호,5,5.5,7.0,7.0,C,공식기초분석완료
U1-113-504,1단지,113동,504호,5,5.5,7.0,7.0,C,공식기초분석완료
U1-113-505,1단지,113동,505호,5,5.5,7.0,7.0,C,공식기초분석완료
U1-113-506,1단지,113동,506호,5,5.5,7.0,7.0,C,공식기초분석완료
U1-113-601,1단지,113동,601호,6,5.6,7.0,7.0,C,공식기초분석완료
U1-113-602,1단지,113동,602호,6,5.6,7.0,7.0,C,공식기초분석완료
U1-113-603,1단지,113동,603호,6,5.6,7.0,7.0,C,공식기초분석완료
U1-113-604,1단지,113동,604호,6,5.6,7.0,7.0,C,공식기초분석완료
U1-113-605,1단지,113동,605호,6,5.6,7.0,7.0,C,공식기초분석완료
U1-113-606,1단지,113동,606호,6,5.6,7.0,7.0,C,공식기초분석완료
U1-113-701,1단지,113동,701호,7,5.8,7.0,7.0,C,공식기초분석완료
U1-113-702,1단지,113동,702호,7,5.8,7.0,7.0,C,공식기초분석완료
U1-113-703,1단지,113동,703호,7,5.8,7.0,7.0,C,공식기초분석완료
U1-113-704,1단지,113동,704호,7,5.8,7.0,7.0,C,공식기초분석완료
U1-113-705,1단지,113동,705호,7,5.8,7.0,7.0,C,공식기초분석완료
U1-113-706,1단지,113동,706호,7,5.8,7.0,7.0,C,공식기초분석완료
U1-113-801,1단지,113동,801호,8,5.9,7.0,7.0,C,공식기초분석완료
U1-113-802,1단지,113동,802호,8,5.9,7.0,7.0,C,공식기초분석완료
U1-113-803,1단지,113동,803호,8,5.9,7.0,7.0,C,공식기초분석완료
U1-113-804,1단지,113동,804호,8,5.9,7.0,7.0,C,공식기초분석완료
U1-113-805,1단지,113동,805호,8,5.9,7.0,7.0,C,공식기초분석완료
U1-113-806,1단지,113동,806호,8,5.9,7.0,7.0,C,공식기초분석완료
U1-113-901,1단지,113동,901호,9,6.0,7.0,7.0,C,공식기초분석완료
U1-113-902,1단지,113동,902호,9,6.0,7.0,7.0,C,공식기초분석완료
U1-113-903,1단지,113동,903호,9,6.0,7.0,7.0,C,공식기초분석완료
U1-113-904,1단지,113동,904호,9,6.0,7.0,7.0,C,공식기초분석완료
U1-113-905,1단지,113동,905호,9,6.0,7.0,7.0,C,공식기초분석완료
U1-113-906,1단지,113동,906호,9,6.0,7.0,7.0,C,공식기초분석완료
U1-113-1001,1단지,113동,1001호,10,6.1,7.0,7.0,C,공식기초분석완료
U1-113-1002,1단지,113동,1002호,10,6.1,7.0,7.0,C,공식기초분석완료
U1-113-1003,1단지,113동,1003호,10,6.1,7.0,7.0,C,공식기초분석완료
U1-113-1004,1단지,113동,1004호,10,6.1,7.0,7.0,C,공식기초분석완료
U1-113-1005,1단지,113동,1005호,10,6.1,7.0,7.0,C,공식기초분석완료
U1-113-1006,1단지,113동,1006호,10,6.1,7.0,7.0,C,공식기초분석완료
U1-113-1101,1단지,113동,1101호,11,6.2,7.0,7.0,C,공식기초분석완료
U1-113-1102,1단지,113동,1102호,11,6.2,7.0,7.0,C,공식기초분석완료
U1-113-1103,1단지,113동,1103호,11,6.2,7.0,7.0,C,공식기초분석완료
U1-113-1104,1단지,113동,1104호,11,6.2,7.0,7.0,C,공식기초분석완료
U1-113-1105,1단지,113동,1105호,11,6.2,7.0,7.0,C,공식기초분석완료
U1-113-1106,1단지,113동,1106호,11,6.2,7.0,7.0,C,공식기초분석완료
U1-113-1201,1단지,113동,1201호,12,6.3,7.0,7.0,C,공식기초분석완료
U1-113-1202,1단지,113동,1202호,12,6.3,7.0,7.0,C,공식기초분석완료
U1-113-1203,1단지,113동,1203호,12,6.3,7.0,7.0,C,공식기초분석완료
U1-113-1204,1단지,113동,1204호,12,6.3,7.0,7.0,C,공식기초분석완료
U1-113-1205,1단지,113동,1205호,12,6.3,7.0,7.0,C,공식기초분석완료
U1-113-1206,1단지,113동,1206호,12,6.3,7.0,7.0,C,공식기초분석완료
U1-113-1301,1단지,113동,1301호,13,6.4,7.0,7.0,C,공식기초분석완료
U1-113-1302,1단지,113동,1302호,13,6.4,7.0,7.0,C,공식기초분석완료
U1-113-1303,1단지,113동,1303호,13,6.4,7.0,7.0,C,공식기초분석완료
U1-113-1304,1단지,113동,1304호,13,6.4,7.0,7.0,C,공식기초분석완료
U1-113-1305,1단지,113동,1305호,13,6.4,7.0,7.0,C,공식기초분석완료
U1-113-1306,1단지,113동,1306호,13,6.4,7.0,7.0,C,공식기초분석완료
U1-113-1401,1단지,113동,1401호,14,6.5,7.0,7.0,C,공식기초분석완료
U1-113-1402,1단지,113동,1402호,14,6.5,7.0,7.0,C,공식기초분석완료
U1-113-1403,1단지,113동,1403호,14,6.5,7.0,7.0,C,공식기초분석완료
U1-113-1404,1단지,113동,1404호,14,6.5,7.0,7.0,C,공식기초분석완료
U1-113-1405,1단지,113동,1405호,14,6.5,7.0,7.0,C,공식기초분석완료
U1-113-1406,1단지,113동,1406호,14,6.5,7.0,7.0,C,공식기초분석완료
U1-113-1501,1단지,113동,1501호,15,6.6,7.0,7.0,C,공식기초분석완료
U1-113-1502,1단지,113동,1502호,15,6.6,7.0,7.0,C,공식기초분석완료
U1-113-1503,1단지,113동,1503호,15,6.6,7.0,7.0,C,공식기초분석완료
U1-113-1504,1단지,113동,1504호,15,6.6,7.0,7.0,C,공식기초분석완료
U1-113-1505,1단지,113동,1505호,15,6.6,7.0,7.0,C,공식기초분석완료
U1-113-1506,1단지,113동,1506호,15,6.6,7.0,7.0,C,공식기초분석완료
U1-113-1601,1단지,113동,1601호,16,6.7,7.0,7.0,C,공식기초분석완료
U1-113-1602,1단지,113동,1602호,16,6.7,7.0,7.0,C,공식기초분석완료
U1-113-1603,1단지,113동,1603호,16,6.7,7.0,7.0,C,공식기초분석완료
U1-113-1604,1단지,113동,1604호,16,6.7,7.0,7.0,C,공식기초분석완료
U1-113-1605,1단지,113동,1605호,16,6.7,7.0,7.0,C,공식기초분석완료
U1-113-1606,1단지,113동,1606호,16,6.7,7.0,7.0,C,공식기초분석완료
U1-113-1701,1단지,113동,1701호,17,6.8,7.0,7.0,C,공식기초분석완료
U1-113-1702,1단지,113동,1702호,17,6.8,7.0,7.0,C,공식기초분석완료
U1-113-1703,1단지,113동,1703호,17,6.8,7.0,7.0,C,공식기초분석완료
U1-113-1704,1단지,113동,1704호,17,6.8,7.0,7.0,C,공식기초분석완료
U1-113-1705,1단지,113동,1705호,17,6.8,7.0,7.0,C,공식기초분석완료
U1-113-1706,1단지,113동,1706호,17,6.8,7.0,7.0,C,공식기초분석완료
U1-113-1801,1단지,113동,1801호,18,6.9,7.0,7.0,C,공식기초분석완료
U1-113-1802,1단지,113동,1802호,18,6.9,7.0,7.0,C,공식기초분석완료
U1-113-1803,1단지,113동,1803호,18,6.9,7.0,7.0,C,공식기초분석완료
U1-113-1804,1단지,113동,1804호,18,6.9,7.0,7.0,C,공식기초분석완료
U1-113-1805,1단지,113동,1805호,18,6.9,7.0,7.0,C,공식기초분석완료
U1-113-1806,1단지,113동,1806호,18,6.9,7.0,7.0,C,공식기초분석완료
U1-113-1901,1단지,113동,1901호,19,7.0,7.0,7.0,B,공식기초분석완료
U1-113-1902,1단지,113동,1902호,19,7.0,7.0,7.0,B,공식기초분석완료
U1-113-1903,1단지,113동,1903호,19,7.0,7.0,7.0,B,공식기초분석완료
U1-113-1904,1단지,113동,1904호,19,7.0,7.0,7.0,B,공식기초분석완료
U1-113-1905,1단지,113동,1905호,19,7.0,7.0,7.0,B,공식기초분석완료
U1-113-1906,1단지,113동,1906호,19,7.0,7.0,7.0,B,공식기초분석완료
U1-113-2001,1단지,113동,2001호,20,7.1,7.0,7.0,B,공식기초분석완료
U1-113-2002,1단지,113동,2002호,20,7.1,7.0,7.0,B,공식기초분석완료
U1-113-2003,1단지,113동,2003호,20,7.1,7.0,7.0,B,공식기초분석완료
U1-113-2004,1단지,113동,2004호,20,7.1,7.0,7.0,B,공식기초분석완료
U1-113-2005,1단지,113동,2005호,20,7.1,7.0,7.0,B,공식기초분석완료
U1-113-2006,1단지,113동,2006호,20,7.1,7.0,7.0,B,공식기초분석완료
U1-113-2101,1단지,113동,2101호,21,7.2,7.0,7.0,B,공식기초분석완료
U1-113-2102,1단지,113동,2102호,21,7.2,7.0,7.0,B,공식기초분석완료
U1-113-2103,1단지,113동,2103호,21,7.2,7.0,7.0,B,공식기초분석완료
U1-113-2104,1단지,113동,2104호,21,7.2,7.0,7.0,B,공식기초분석완료
U1-113-2105,1단지,113동,2105호,21,7.2,7.0,7.0,B,공식기초분석완료
U1-113-2106,1단지,113동,2106호,21,7.2,7.0,7.0,B,공식기초분석완료
U1-113-2201,1단지,113동,2201호,22,7.4,7.0,7.0,B,공식기초분석완료
U1-113-2202,1단지,113동,2202호,22,7.4,7.0,7.0,B,공식기초분석완료
U1-113-2203,1단지,113동,2203호,22,7.4,7.0,7.0,B,공식기초분석완료
U1-113-2204,1단지,113동,2204호,22,7.4,7.0,7.0,B,공식기초분석완료
U1-113-2205,1단지,113동,2205호,22,7.4,7.0,7.0,B,공식기초분석완료
U1-113-2206,1단지,113동,2206호,22,7.4,7.0,7.0,B,공식기초분석완료
U1-113-2301,1단지,113동,2301호,23,7.5,7.0,7.0,B,공식기초분석완료
U1-113-2302,1단지,113동,2302호,23,7.5,7.0,7.0,B,공식기초분석완료
U1-113-2303,1단지,113동,2303호,23,7.5,7.0,7.0,B,공식기초분석완료
U1-113-2304,1단지,113동,2304호,23,7.5,7.0,7.0,B,공식기초분석완료
U1-113-2305,1단지,113동,2305호,23,7.5,7.0,7.0,B,공식기초분석완료
U1-113-2306,1단지,113동,2306호,23,7.5,7.0,7.0,B,공식기초분석완료
U1-113-2401,1단지,113동,2401호,24,7.6,7.0,7.0,B,공식기초분석완료
U1-113-2402,1단지,113동,2402호,24,7.6,7.0,7.0,B,공식기초분석완료
U1-113-2403,1단지,113동,2403호,24,7.6,7.0,7.0,B,공식기초분석완료
U1-113-2404,1단지,113동,2404호,24,7.6,7.0,7.0,B,공식기초분석완료
U1-113-2405,1단지,113동,2405호,24,7.6,7.0,7.0,B,공식기초분석완료
U1-113-2406,1단지,113동,2406호,24,7.6,7.0,7.0,B,공식기초분석완료
U1-113-2501,1단지,113동,2501호,25,7.7,7.0,7.0,B,공식기초분석완료
U1-113-2502,1단지,113동,2502호,25,7.7,7.0,7.0,B,공식기초분석완료
U1-113-2503,1단지,113동,2503호,25,7.7,7.0,7.0,B,공식기초분석완료
U1-113-2504,1단지,113동,2504호,25,7.7,7.0,7.0,B,공식기초분석완료
U1-113-2505,1단지,113동,2505호,25,7.7,7.0,7.0,B,공식기초분석완료
U1-113-2506,1단지,113동,2506호,25,7.7,7.0,7.0,B,공식기초분석완료
U1-113-2601,1단지,113동,2601호,26,7.8,7.0,7.0,B,공식기초분석완료
U1-113-2602,1단지,113동,2602호,26,7.8,7.0,7.0,B,공식기초분석완료
U1-113-2603,1단지,113동,2603호,26,7.8,7.0,7.0,B,공식기초분석완료
U1-113-2604,1단지,113동,2604호,26,7.8,7.0,7.0,B,공식기초분석완료
U1-113-2605,1단지,113동,2605호,26,7.8,7.0,7.0,B,공식기초분석완료
U1-113-2606,1단지,113동,2606호,26,7.8,7.0,7.0,B,공식기초분석완료
U1-113-2701,1단지,113동,2701호,27,7.9,7.0,7.0,B,공식기초분석완료
U1-113-2702,1단지,113동,2702호,27,7.9,7.0,7.0,B,공식기초분석완료
U1-113-2703,1단지,113동,2703호,27,7.9,7.0,7.0,B,공식기초분석완료
U1-113-2704,1단지,113동,2704호,27,7.9,7.0,7.0,B,공식기초분석완료
U1-113-2705,1단지,113동,2705호,27,7.9,7.0,7.0,B,공식기초분석완료
U1-113-2706,1단지,113동,2706호,27,7.9,7.0,7.0,B,공식기초분석완료
U1-113-2801,1단지,113동,2801호,28,8.0,7.0,7.0,B+,공식기초분석완료
U1-113-2802,1단지,113동,2802호,28,8.0,7.0,7.0,B+,공식기초분석완료
U1-113-2803,1단지,113동,2803호,28,8.0,7.0,7.0,B+,공식기초분석완료
U1-113-2804,1단지,113동,2804호,28,8.0,7.0,7.0,B+,공식기초분석완료
U1-113-2805,1단지,113동,2805호,28,8.0,7.0,7.0,B+,공식기초분석완료
U1-113-2806,1단지,113동,2806호,28,8.0,7.0,7.0,B+,공식기초분석완료
U1-113-2901,1단지,113동,2901호,29,8.1,7.0,7.0,B+,공식기초분석완료
U1-113-2902,1단지,113동,2902호,29,8.1,7.0,7.0,B+,공식기초분석완료
U1-113-2903,1단지,113동,2903호,29,8.1,7.0,7.0,B+,공식기초분석완료
U1-113-2904,1단지,113동,2904호,29,8.1,7.0,7.0,B+,공식기초분석완료
U1-113-2905,1단지,113동,2905호,29,8.1,7.0,7.0,B+,공식기초분석완료
U1-113-2906,1단지,113동,2906호,29,8.1,7.0,7.0,B+,공식기초분석완료
U1-113-3001,1단지,113동,3001호,30,8.2,7.0,7.0,B+,공식기초분석완료
U1-113-3002,1단지,113동,3002호,30,8.2,7.0,7.0,B+,공식기초분석완료
U1-113-3003,1단지,113동,3003호,30,8.2,7.0,7.0,B+,공식기초분석완료
U1-113-3004,1단지,113동,3004호,30,8.2,7.0,7.0,B+,공식기초분석완료
U1-113-3005,1단지,113동,3005호,30,8.2,7.0,7.0,B+,공식기초분석완료
U1-113-3006,1단지,113동,3006호,30,8.2,7.0,7.0,B+,공식기초분석완료
U1-113-3101,1단지,113동,3101호,31,8.3,7.0,7.0,B+,공식기초분석완료
U1-113-3102,1단지,113동,3102호,31,8.3,7.0,7.0,B+,공식기초분석완료
U1-113-3103,1단지,113동,3103호,31,8.3,7.0,7.0,B+,공식기초분석완료
U1-113-3104,1단지,113동,3104호,31,8.3,7.0,7.0,B+,공식기초분석완료
U1-113-3105,1단지,113동,3105호,31,8.3,7.0,7.0,B+,공식기초분석완료
